merchant,brand,name_ar,name_en,category,sku,product_url,quality_score,issues,price_sar_TO_FILL,width_cm_TO_FILL,depth_cm_TO_FILL,height_cm_TO_FILL,availability_TO_FILL
Pan Home Saudi Arabia,Pan Home,,Pyrus Coffee Table Glass - Gold,living room,041EDG2400029,https://www.panhomestores.com/ksa_en/pyrus-coffee-table-glass-gold-041edg2400029,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Aero Coffee Table Wood - Black,living room,041ANA1800001,https://www.panhomestores.com/ksa_en/aero-coffee-table-wood-black-041ana1800001,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Wingle Coffee Table Glass - Silver,living room,045TXI2500029,https://www.panhomestores.com/ksa_en/wingle-coffee-table-glass-silver-045txi2500029,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Cardinal Coffee Table - Silver,living room,041EDG2500013,https://www.panhomestores.com/ksa_en/cardinal-coffee-table-silver-041edg2500013,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Delta 3 Seater Sofa,living room,031NRM1400012,https://www.panhomestores.com/ksa_en/delta-3-seater-sofa-031nrm1400012,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,York Sectional Sofa,living room,035YLN2000115,https://www.panhomestores.com/ksa_en/york-sectional-sofa-035yln2000115,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Chirag Sectional Sofa Set,living room,031SZI4800136,https://www.panhomestores.com/ksa_en/chirag-sectional-sofa-set-031szi4800136,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Danietta Sectional Sofa,living room,031SPV2000008,https://www.panhomestores.com/ksa_en/danietta-sectional-sofa-031spv2000008,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Quebec Sectional Sofa Cum Bed,living room,031MGA1000032,https://www.panhomestores.com/ksa_en/quebec-sectional-sofa-cum-bed-031mga1000032,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Jumanji 4 Seater Sofa - Beige,living room,032HCT1000074,https://www.panhomestores.com/ksa_en/jumanji-4-seater-sofa-beige-032hct1000074-parent,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Abbigail Nightstand with 2 Drawers - Light Grey,bedroom,013HKB8200009,https://www.panhomestores.com/ksa_en/abbigail-nightstand-with-2-drawer-light-grey-013hkb8200009,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Napoli 1+2 Coffee Table Set - Brown,living room,041XGD1900121,https://www.panhomestores.com/ksa_en/napoli-1-2-coffee-table-set-brown-041xgd1900121,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Sawyer Coffee Table Set of 2 Travertine - Natural & Black,living room,041LWC0500020,https://www.panhomestores.com/ksa_en/sawyer-coffee-table-set-of-2-travertine-natural-black-041lwc0500020,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Hazar 1+2 Coffee Table Set,living room,041XGD1000119,https://www.panhomestores.com/ksa_en/hazar-1-2-coffee-table-set-041xgd1000119,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Maddox Coffee Table Set of 2 Travertine - Natural & Brown,living room,041LWC0500021,https://www.panhomestores.com/ksa_en/maddox-coffee-table-set-of-2-travertine-natural-brown-041lwc0500021,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Nilamey Coffee Table Veneer - Brown & White,living room,041ULF1900001,https://www.panhomestores.com/ksa_en/nilamey-coffee-table-veneer-brown-white-041ulf1900001,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Nior 1+2 Coffee Table Set - Brown,living room,041XGD1900117,https://www.panhomestores.com/ksa_en/nior-1-2-coffee-tabe-set-brown-041xgd1900117,56,missing_price|unknown_availability|missing_dimensions,,,,,
Pan Home Saudi Arabia,Pan Home,,Angelina Coffee Table - White Champagne,living room,041JFC0800003,https://www.panhomestores.com/ksa_en/angelina-coffee-table-white-champange-041jfc0800003,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MÄVINN Rug, flatwoven, yellow/stripe pattern, 70x200 cm",soft furnishings,106.151.21,https://www.ikea.com/sa/en/p/maevinn-rug-flatwoven-yellow-stripe-pattern-10615121/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"HUSSPARV Rug, green, 100x133 cm",soft furnishings,706.150.62,https://www.ikea.com/sa/en/p/hussparv-rug-green-70615062/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"HOVET Mirror, aluminium, 78x196 cm",home decor,500.382.13,https://www.ikea.com/sa/en/p/hovet-mirror-aluminium-50038213/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MICKE Desk, white, 105x50 cm",home office,802.130.74,https://www.ikea.com/sa/en/p/micke-desk-white-80213074/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"LOHALS Rug, flatwoven, natural, 160x230 cm",soft furnishings,502.773.93,https://www.ikea.com/sa/en/p/lohals-rug-flatwoven-natural-50277393/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"NISSEDAL Mirror, black, 40x150 cm",home decor,303.203.21,https://www.ikea.com/sa/en/p/nissedal-mirror-black-30320321/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"TIBAST Curtains, 1 pair, white, 145x300 cm",soft furnishings,103.967.60,https://www.ikea.com/sa/en/p/tibast-curtains-1-pair-white-with-heading-tape-10396760/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"UTMANING Gaming desk, black, 120x80 cm",home office,295.717.06,https://www.ikea.com/sa/en/p/utmaning-gaming-desk-black-s29571706/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"SORTSÖ Rug, flatwoven, unbleached, 55x85 cm",soft furnishings,704.185.18,https://www.ikea.com/sa/en/p/sortsoe-rug-flatwoven-unbleached-70418518/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"LÄRBRO Mirror, 48x60 cm",home decor,406.017.78,https://www.ikea.com/sa/en/p/laerbro-mirror-40601778/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MÄVINN Curtains, 1 pair, black/white/green, 110x300 cm",soft furnishings,606.199.61,https://www.ikea.com/sa/en/p/maevinn-curtains-1-pair-black-white-stripe-green-60619961/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MALM Desk, white, 140x65 cm",home office,602.141.59,https://www.ikea.com/sa/en/p/malm-desk-white-60214159/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"BREVBÄRARE Rug, high pile, deep beige, 160x230 cm",soft furnishings,406.262.79,https://www.ikea.com/sa/en/p/brevbaerare-rug-high-pile-deep-beige-40626279/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"BLODLÖNN Mirror, 30x30 cm",home decor,305.423.79,https://www.ikea.com/sa/en/p/blodloenn-mirror-30542379/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"LENDA Curtains with tie-backs, off-white",soft furnishings,406.332.46,https://www.ikea.com/sa/en/p/lenda-curtains-with-tie-backs-1-pair-off-white-with-heading-tape-40633246/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"ENKROKEN Desk, white, 85x56x75 cm",home office,505.870.79,https://www.ikea.com/sa/en/p/enkroken-desk-white-50587079/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"TIPHEDE Rug, flatwoven, natural/black, 120x180 cm",soft furnishings,404.567.57,https://www.ikea.com/sa/en/p/tiphede-rug-flatwoven-natural-black-40456757/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"TROTTEN Desk, ash effect/white, 160x80 cm",home office,396.219.23,https://www.ikea.com/sa/en/p/trotten-desk-ash-effect-white-s39621923/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MÄVINN Rug, flatwoven, multicolour, 60x90 cm",soft furnishings,106.151.40,https://www.ikea.com/sa/en/p/maevinn-rug-flatwoven-multicolour-10615140/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"LINDBYN Mirror, black, 60x120 cm",home decor,304.586.10,https://www.ikea.com/sa/en/p/lindbyn-mirror-black-30458610/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"SLÅNHÖSTMAL Curtains, 1 pair, white/black stripe, 145x300 cm",soft furnishings,206.078.42,https://www.ikea.com/sa/en/p/slanhoestmal-curtains-1-pair-white-black-stripe-with-eyelets-20607842/,56,missing_price|unknown_availability|missing_dimensions,,,,,
IKEA Saudi Arabia,IKEA,,"MICKE Desk, white, 73x50 cm",home office,302.130.76,https://www.ikea.com/sa/en/p/micke-desk-white-30213076/,56,missing_price|unknown_availability|missing_dimensions,,,,,
