id,canonicalNameAr,canonicalNameEn,brand,category,subcategory,dimensions,styleTags,roomTags,budgetTier,qualityScore,offerIds
prd_310bed3239eab8b6b4c8,,MELVIN E27 Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_ee4039b5a4acdff5bce6
prd_ee19729e9919e7f3d2f3,,THYRON E27 Polyresin Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e016ecb7abe4cc3edc2d
prd_44226b9ccc40ee66c937,,CHELLSY E27 Polyresin Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_1fbdb863272b08b54e8e
prd_94afb56eaf61e809b335,,KHALEYA 2-Light E27 Floor Lamp - Brown,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_a093534f5a4116cc571f
prd_cef8be699bcffab093d6,,HUDSON Arc E27 Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_9ef2fab70f8e519a8064
prd_3b74363776b4d4506e2b,,TRIPOD E27 Wooden Floor Lamp - Brushed Gold,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b87705e110a79d9bfbc1
prd_4ba413a898a211496ed0,,OPULENT Massage Chair - Beige,Pan Home,living room,Massage chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_1e03ff0f1f25e35c10ec
prd_bf87dc0819574b08fe3c,,BALANCE-SEAT Lounge Chair - Beige,Pan Home,living room,Lounge chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_c92884453a6c64c5940e
prd_9f370735ff1abff96d6f,,AURELIA Massage Chair - Beige,Pan Home,living room,Massage chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_de390d0b0aa72d1ccd2a
prd_0094a11e91d9c9c36961,,ELYSIUM Massage Chair - Beige,Pan Home,living room,Massage chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_22e4dcbd3ab2220686d7
prd_530ee872910f8c75ca20,,OLAN Swivel Accent Chair - Light Brown,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_ddc14c5e890ad0e8f49e
prd_57a07f1d01109557320a,,BOTOM Accent Chair - White,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e26f34a6d48daa972f4c
prd_d904df621a648f23171c,,AMORE Accent Chair with Ottoman - Beige,Pan Home,living room,Accent chair set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b17fb4db76824498049a
prd_c822c2dfeb66c7d28311,,ELDON Accent Chair - Grey,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b700e53ecc0a12d1d269
prd_3f673a67928859fa26ee,,ELDON Accent Chair - White,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_3fa125d84a263758169c
prd_6280d1539a6fd2761ce4,,KARPOS Accent Chair - Black,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_03a091eca4c49992183e
prd_e3ef06d12e795c1a22fc,,ASKIM Accent Chair - Brown,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_a80c8a277532db6ad577
prd_881adda0d30a234cc3c8,,LAMY Accent Chair with Ottoman,Pan Home,living room,Accent chair set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_60c5c0c28d8ca1b5005c
prd_911e920f99a9e9c64cdc,,KARPOS Accent Chair - White,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_88d4518e9a7945feab0c
prd_d5f2301358d758388ccb,,KARPOS Accent Chair - Zebra,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_63cbce4ad728b094e736
prd_42415c41c314a77d94be,,KARPOS Accent Chair - Grey,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_22d7d50a2bca7eb21526
prd_2c4c5bde33e9ed625d10,,AYLIN Accent Chair - Beige,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_4e5beb86a3d7a42ec35a
prd_d5f4f2192cf3764c86ec,,PRECY E27 Rattan Floor Lamp - Natural,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_d769ae20e0da1c7714ad
prd_7ea840a2bb4efda2ae96,,SHINGO E27 Floor Lamp - Natural,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_99edf213201746df48a7
prd_9f14334007968d66ac0f,,DONCHIC E27 Abaca Floor Lamp - Natural,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_773bca950ee2dfda035f
prd_01e208327ed0cb23018a,,BEAMER E27 Arc Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_7a91356f55d29ff1dc4a
prd_b05a662021084d2eb66f,,COSMO 2-Light E27 Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_77bd5b2895726ade3ce5
prd_32d55b6ac66c8520da66,,GALAXY 5-Light E14 Arc Floor Lamp - Satin Nickel,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_c4ea90a003cc45979fad
prd_fc349dd939c660cc53fd,,COTTER E27 Paper Rope Floor Lamp - Natural,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_46510eef9d245a37c46d
prd_a844ca387c150041d400,,BRAVADO E27 Polyresin Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_c4a753f1c732d1b79f39
prd_4517b8c6ffbf7ee75c00,,COSTAN E27 Seagrass Floor Lamp - Natural,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_007dd14921e11cfa931c
prd_328185bdc09c9dc8a76f,,AMORE Accent Chair - Cream,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_1b20a17133533c0b62e5
prd_f960df6fcd63294c340d,,SERGIO Accent Chair - White & Black,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b6a50d29459bd822c80d
prd_952bc786ad6d0ba1a34f,,MORO Accent Chair,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_24e0e9efb091c6f13d83
prd_3a915a3867b95659bd55,,MOOD Accent Chair - Grey,Pan Home,living room,Accent chair,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_07d2ae18ce27cc4623fb
prd_3feefe42e9244170646a,,THOFFEY E27 Polyresin Floor Lamp - Black,Pan Home,lighting,Floor lamp,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_6846721a5c666064b964
prd_bf3465ae3f7a34daff57,,Willow Coffee Table Wood - Off White,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_82ab2317c6068ec1c825
prd_e89a4c0e1c11089e5261,,Warren Sideboard with Mirror High Gloss - Light Grey,Pan Home,dining room,Sideboard with mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_664527f80ca8de8b967e
prd_c2ba429e19c58c530eb1,,Hines Coffee Table Wood - White,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_a71f547a317afaf125d9
prd_79aa54fc97e75e4ea276,,Parsifal Coffee Table Wood - Brown,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_d0aa857f7f5428c595ab
prd_ed282a0e204a469e3d84,,Mirren Coffee Table with 2 Drawers - Light Brown & Black,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_1df1be5d0734fbe1e297
prd_d726dbb6f41598b5f6f7,,Spiva Coffee Table Solid Wood Large - Natural,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_660115f0c4ab75785cdf
prd_5f8add3c09e54528eb09,,Simona Sideboard with 4 Doors Ceramic - Black & Gold,Pan Home,dining room,Sideboard,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_90244653f592063b4912
prd_37b6d48698a2826ebf2a,,Bonhila Sideboard with 4 Doors Veneer - Beige,Pan Home,dining room,Sideboard,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_589eba10e9feaf2b90b5
prd_9f2d812608d36f96ff95,,Pablo Coffee Table Set of 3 Concrete - Light Grey & Terracotta,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_f8dae5749394a6a2ad68
prd_26c91d6eb5e75dd25899,,Merla Sideboard with 4 Doors Sintered Stone - Beige & Black,Pan Home,dining room,Sideboard,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_71903110baa48b944a34
prd_ab169480ca6b050f00be,,Kira Coffee Table Marble - Beige & Brown,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_77b1a55dcf52ec612697
prd_e708c819143e5a0f021f,,Glanvill Coffee Table Set of 2 Round - Grey,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_361047f1299bc618d57b
prd_3129fd1144267a863d8b,,Venker Coffee Table Set of 2 Square - Natural,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0b523f93713c04da7bf0
prd_620ee0e071d216720fee,,Truman 1+2 Coffee Table Set Wood - Brown & Black,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b7a42fcd34a9ffec3fe9
prd_3dab46ad4c0761748604,,Venker Coffee Table Set of 2 Square - Dark Grey,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_dcd80ce4efd9626cb271
prd_6e7a7a238bbae387392b,,Glory 1+2 Coffee Table Set Wood - Brown & Black,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0d93fe218b1b2e88586c
prd_d331527bfdc666daeba9,,Remeno Coffee Table Set 1+2 - Gold,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_5082aa7307e86f936fdf
prd_8d8ec545d8b763ac99cf,,Nour 1+4 Coffee Table Set - Brown,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_fc6d0c278fffe8c84598
prd_2fd656739b5612e58856,,Tommaso Coffee Table Set of 2 Melamine - Natural & White,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_5ad58daf8fb51f794f12
prd_157b0ea41c5725488b09,,Pyrus Coffee Table Glass - Gold,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0fae53a14e0730dc2b34
prd_900e01e66c16439040c4,,Aero Coffee Table Wood - Black,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_edd3662bd64a264b187c
prd_de8a04e433a65ac241e1,,Wingle Coffee Table Glass - Silver,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_c30f15bac51ca92145ef
prd_5d2f2db00a4b6242515f,,Cardinal Coffee Table - Silver,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_4f92bb53d1868ef29446
prd_d2ccd866ffbdd52ed63b,,Delta 3 Seater Sofa,Pan Home,living room,3-seater sofa,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e97a47c43c94875ddc16
prd_de6fa62dca4cff3ccf97,,York Sectional Sofa,Pan Home,living room,Sectional sofa,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_99ae98e9e8ed16e26ee8
prd_b75aba751751516566c4,,Chirag Sectional Sofa Set,Pan Home,living room,Sectional sofa set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_ba766d23923fa1c8f18f
prd_4a591db9add07c1e57ec,,Danietta Sectional Sofa,Pan Home,living room,Sectional sofa,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_221c4ae41efb5185b687
prd_f20e2dbea9ca4abc5feb,,Quebec Sectional Sofa Cum Bed,Pan Home,living room,Sofa bed,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_7fb5182efcf85ad9770e
prd_4d6e8b41cf61bcc70c8d,,Jumanji 4 Seater Sofa - Beige,Pan Home,living room,4-seater sofa,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_197930bd4ede8fc034d5
prd_c54138ed1a0c3f46e60f,,Abbigail Nightstand with 2 Drawers - Light Grey,Pan Home,bedroom,Nightstand,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_9408d027b66f61afcbfa
prd_64a3ad2edbcb6c96d4ac,,Napoli 1+2 Coffee Table Set - Brown,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_4c25cc145ba7793bd83c
prd_1cc7e50d5c18c578a8f7,,Sawyer Coffee Table Set of 2 Travertine - Natural & Black,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_6440f0d9deff4984273d
prd_d38a062d7d6348892439,,Hazar 1+2 Coffee Table Set,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_d6eb1ab3fc2271946c87
prd_334c487d9b32787fc532,,Maddox Coffee Table Set of 2 Travertine - Natural & Brown,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_2ea09d1bbe3abae79965
prd_f596c75824faf71e066d,,Nilamey Coffee Table Veneer - Brown & White,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_d92cf060a109e622e4b1
prd_90210a6f394402d41003,,Nior 1+2 Coffee Table Set - Brown,Pan Home,living room,Coffee table set,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_07d68dbf3e88a17d6a34
prd_86678bd79ec2253ba6ea,,Angelina Coffee Table - White Champagne,Pan Home,living room,Coffee table,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e3c7e64747b10f8c2422
prd_5eaa46a5543d317ffd8c,,"MÄVINN Rug, flatwoven, yellow/stripe pattern, 70x200 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_9fcc8ab14caeef06ab89
prd_f872991930f7448d3867,,"HUSSPARV Rug, green, 100x133 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0842bcb395e24423a8fb
prd_1a3d2745de9dc6603d48,,"HOVET Mirror, aluminium, 78x196 cm",IKEA,home decor,Mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e9368dcab8b6b2982153
prd_f8d9437cde49f7b3853e,,"MICKE Desk, white, 105x50 cm",IKEA,home office,Desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0ca3825ae9df3ba01c99
prd_1b7ff3a2881b507ae7c5,,"LOHALS Rug, flatwoven, natural, 160x230 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_839248064c908623e09b
prd_f061a37cbdc4ef887e1d,,"NISSEDAL Mirror, black, 40x150 cm",IKEA,home decor,Mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_26d31b43ec078791cbb3
prd_c108e3cc37c769172807,,"TIBAST Curtains, 1 pair, white, 145x300 cm",IKEA,soft furnishings,Curtains,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_e39f4e2616018ee0652e
prd_b9a1124f88af1d7b7679,,"UTMANING Gaming desk, black, 120x80 cm",IKEA,home office,Gaming desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_9dc2abe660053193397a
prd_875769c4954f78e7212a,,"SORTSÖ Rug, flatwoven, unbleached, 55x85 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b5c9219f9c32b6f9e333
prd_fd9194b948c53d351c16,,"LÄRBRO Mirror, 48x60 cm",IKEA,home decor,Mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_ca8eb8601da25fbb6b07
prd_f0b67aad8aa672031421,,"MÄVINN Curtains, 1 pair, black/white/green, 110x300 cm",IKEA,soft furnishings,Curtains,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_866fc49b863bb26f91cd
prd_ed4b8cd6f855ee65e9f9,,"MALM Desk, white, 140x65 cm",IKEA,home office,Desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_0056f952146491f742bd
prd_df9b9daced331866b4bd,,"BREVBÄRARE Rug, high pile, deep beige, 160x230 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_92848f266568cabbd3ad
prd_fc50cb2443efe48b9cfb,,"BLODLÖNN Mirror, 30x30 cm",IKEA,home decor,Mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_6989e6eee3397fe1f00f
prd_3f8c330d3eef4242415c,,"LENDA Curtains with tie-backs, off-white",IKEA,soft furnishings,Curtains,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_3ed8527cd0d6e7e4b969
prd_69f273d056d36ba8c310,,"ENKROKEN Desk, white, 85x56x75 cm",IKEA,home office,Desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_b8ec494acf1066e30740
prd_41ccbb75efa968cae6db,,"TIPHEDE Rug, flatwoven, natural/black, 120x180 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_a9ceee32d8e57a5dc1eb
prd_4fc97e83c9b85abbaa84,,"TROTTEN Desk, ash effect/white, 160x80 cm",IKEA,home office,Desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_853ecae06d42664ba355
prd_e048dcc9151cc6c634d9,,"MÄVINN Rug, flatwoven, multicolour, 60x90 cm",IKEA,soft furnishings,Rug,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_badc441b835e6d921b70
prd_dae7382040b40604f483,,"LINDBYN Mirror, black, 60x120 cm",IKEA,home decor,Mirror,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_8d5cabd0933bdf09c699
prd_396e79ea3a8c7ff9716b,,"SLÅNHÖSTMAL Curtains, 1 pair, white/black stripe, 145x300 cm",IKEA,soft furnishings,Curtains,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_7d0a57f6f24ae3fdfa56
prd_1629cd93d5825d90292e,,"MICKE Desk, white, 73x50 cm",IKEA,home office,Desk,"{""widthCm"":null,""depthCm"":null,""heightCm"":null,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",,,,56,off_7b580f09ff882931ea9a
prd_9f9132087e964641c593,كنبة LANDSKRONA ثلاثية المقاعد,LANDSKRONA 3-seat sofa,IKEA,sofas,3-seat-sofa,"{""widthCm"":204,""depthCm"":89,""heightCm"":78,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",modern|luxury|warm|leather,living-room|majlis,balanced,92,off_8fbe30636842a7e12637
prd_49c454e8ac4c76fe8936,كنبة STOCKHOLM ثلاثية المقاعد,STOCKHOLM Three-seat sofa,IKEA,sofas,3-seat-sofa,"{""widthCm"":211,""depthCm"":88,""heightCm"":80,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",premium|scandinavian|natural|leather,living-room|majlis,luxury,92,off_29c975fcdbb8c0e5bdea
prd_2bc5bca020e55242698d,كنبة KIVIK ثنائية المقاعد,KIVIK 2-seat sofa,IKEA,sofas,2-seat-sofa,"{""widthCm"":190,""depthCm"":95,""heightCm"":83,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",modern|black|leather,living-room|office,balanced,92,off_e5e4d90e9d915333b88b
prd_7a4b8f81cb9fbd6361ae,كنبة KIVIK ثلاثية المقاعد,KIVIK 3-seat sofa,IKEA,sofas,3-seat-sofa,"{""widthCm"":227,""depthCm"":95,""heightCm"":83,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",modern|black|leather,living-room|majlis,balanced,92,off_48c2c7e0a912c87ba29f
prd_af28cd14068ef83a983b,كنبة KIVIK ثلاثية مع شيزلونج,KIVIK 3-seat sofa with chaise longue,IKEA,sofas,chaise-sofa,"{""widthCm"":280,""depthCm"":163,""heightCm"":83,""lengthCm"":null,""diameterCm"":null,""weightKg"":null}",modern|sectional|black|leather,living-room|family-room,luxury,92,off_1ec02a72e087226d7685
